"rules","support","confidence","coverage","lift","count"
"{FRANCOIS=1,JIMMY=0,RICK=0,YURIKO=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.104575163398693,0.842105263157895,0.124183006535948,1.53383458646617,16
"{STEEVE=0,FRANCOIS=1,BARBARA=1,SHELDA=0} => {WIN=0}",0.137254901960784,0.84,0.163398692810458,1.53,21
"{JIMMY=0,YURIKO=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.137254901960784,0.84,0.163398692810458,1.53,21
"{STEEVE=0,FRANCOIS=1,JIMMY=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.137254901960784,0.84,0.163398692810458,1.53,21
"{STEEVE=0,FRANCOIS=1,RICK=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.137254901960784,0.84,0.163398692810458,1.53,21
"{STEEVE=0,FRANCOIS=1,JIMMY=0,RICK=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.137254901960784,0.84,0.163398692810458,1.53,21
"{STEEVE=0,FRANCOIS=1,ALONSO=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.130718954248366,0.833333333333333,0.156862745098039,1.51785714285714,20
"{ALONSO=0,JIMMY=0,YURIKO=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.130718954248366,0.833333333333333,0.156862745098039,1.51785714285714,20
"{STEEVE=0,FRANCOIS=1,JIMMY=0,RICK=0,SHELDA=0} => {WIN=0}",0.163398692810458,0.833333333333333,0.196078431372549,1.51785714285714,25
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.130718954248366,0.833333333333333,0.156862745098039,1.51785714285714,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,RICK=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.130718954248366,0.833333333333333,0.156862745098039,1.51785714285714,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,RICK=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.130718954248366,0.833333333333333,0.156862745098039,1.51785714285714,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,RICK=0,SHELDA=0} => {WIN=0}",0.156862745098039,0.827586206896552,0.189542483660131,1.50738916256158,24
"{STEEVE=0,RICK=0,YURIKO=0,SHELDA=0} => {WIN=0}",0.124183006535948,0.826086956521739,0.150326797385621,1.50465838509317,19
"{STEEVE=0,FRANCOIS=1,RICK=0,YURIKO=0,SHELDA=0} => {WIN=0}",0.117647058823529,0.818181818181818,0.143790849673203,1.49025974025974,18
"{YURIKO=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.163398692810458,0.806451612903226,0.202614379084967,1.46889400921659,25
"{ALONSO=0,YURIKO=0,BARBARA=1,SHELDA=0} => {WIN=0}",0.156862745098039,0.8,0.196078431372549,1.45714285714286,24
"{STEEVE=0,FRANCOIS=0,ALONSO=0,RICK=0,YURIKO=1} => {WIN=1}",0.104575163398693,0.8,0.130718954248366,1.77391304347826,16
"{STEEVE=0,FRANCOIS=0,ALONSO=0,RICK=0,YURIKO=1,SHELDA=0} => {WIN=1}",0.104575163398693,0.8,0.130718954248366,1.77391304347826,16
